6.67420e8   5.97400e24   734.90000e20  
204000.00000  2.77309e20  728642.08901,0.00000,0.00000,7.56600,0.00005,325168705.40582,0.00000,0.00000,615.04007,0.00377,
205000.00000  2.78371e20  736231.38933,0.00000,0.00000,7.61260,0.00005,324551771.39976,0.00000,0.00000,618.82794,0.00379,
206000.00000  2.79446e20  743867.37666,0.00000,0.00000,7.65938,0.00005,323931042.20760,0.00000,0.00000,622.63044,0.00380,
207000.00000  2.80533e20  751550.23200,0.00000,0.00000,7.70633,0.00005,323306503.11656,0.00000,0.00000,626.44774,0.00382,
208000.00000  2.81634e20  759280.13851,0.00000,0.00000,7.75348,0.00005,322678139.23694,0.00000,0.00000,630.28002,0.00383,
209000.00000  2.82748e20  767057.28158,0.00000,0.00000,7.80081,0.00005,322045935.49947,0.00000,0.00000,634.12746,0.00385,
210000.00000  2.83876e20  774881.84881,0.00000,0.00000,7.84833,0.00005,321409876.65267,0.00000,0.00000,637.99024,0.00386,
211000.00000  2.85017e20  782754.03011,0.00000,0.00000,7.89604,0.00005,320769947.26004,0.00000,0.00000,641.86855,0.00388,
212000.00000  2.86172e20  790674.01767,0.00000,0.00000,7.94394,0.00005,320126131.69731,0.00000,0.00000,645.76258,0.00389,
213000.00000  2.87342e20  798642.00605,0.00000,0.00000,7.99204,0.00005,319478414.14957,0.00000,0.00000,649.67252,0.00391,
214000.00000  2.88525e20  806658.19218,0.00000,0.00000,8.04033,0.00005,318826778.60834,0.00000,0.00000,653.59856,0.00393,
215000.00000  2.89723e20  814722.77540,0.00000,0.00000,8.08883,0.00005,318171208.86857,0.00000,0.00000,657.54092,0.00394,
216000.00000  2.90936e20  822835.95752,0.00000,0.00000,8.13753,0.00005,317511688.52565,0.00000,0.00000,661.49977,0.00396,
217000.00000  2.92164e20  830997.94284,0.00000,0.00000,8.18644,0.00005,316848200.97225,0.00000,0.00000,665.47534,0.00398,
218000.00000  2.93408e20  839208.93819,0.00000,0.00000,8.23555,0.00005,316180729.39516,0.00000,0.00000,669.46782,0.00399,
219000.00000  2.94666e20  847469.15297,0.00000,0.00000,8.28488,0.00005,315509256.77204,0.00000,0.00000,673.47743,0.00401,
220000.00000  2.95941e20  855778.79919,0.00000,0.00000,8.33442,0.00005,314833765.86812,0.00000,0.00000,677.50438,0.00403,
221000.00000  2.97231e20  864138.09153,0.00000,0.00000,8.38417,0.00005,314154239.23277,0.00000,0.00000,681.54889,0.00404,
222000.00000  2.98538e20  872547.24735,0.00000,0.00000,8.43414,0.00005,313470659.19609,0.00000,0.00000,685.61118,0.00406,
223000.00000  2.99861e20  881006.48677,0.00000,0.00000,8.48434,0.00005,312783007.86534,0.00000,0.00000,689.69148,0.00408,
224000.00000  3.01201e20  889516.03268,0.00000,0.00000,8.53476,0.00005,312091267.12132,0.00000,0.00000,693.79001,0.00410,
225000.00000  3.02558e20  898076.11081,0.00000,0.00000,8.58540,0.00005,311395418.61467,0.00000,0.00000,697.90700,0.00412,
226000.00000  3.03932e20  906686.94977,0.00000,0.00000,8.63628,0.00005,310695443.76214,0.00000,0.00000,702.04270,0.00414,
227000.00000  3.05324e20  915348.78108,0.00000,0.00000,8.68739,0.00005,309991323.74263,0.00000,0.00000,706.19734,0.00415,
228000.00000  3.06734e20  924061.83924,0.00000,0.00000,8.73873,0.00005,309283039.49332,0.00000,0.00000,710.37116,0.00417,
229000.00000  3.08162e20  932826.36179,0.00000,0.00000,8.79031,0.00005,308570571.70560,0.00000,0.00000,714.56442,0.00419,
230000.00000  3.09609e20  941642.58933,0.00000,0.00000,8.84214,0.00005,307853900.82092,0.00000,0.00000,718.77735,0.00421,
231000.00000  3.11074e20  950510.76559,0.00000,0.00000,8.89421,0.00005,307133007.02657,0.00000,0.00000,723.01023,0.00423,
232000.00000  3.12559e20  959431.13747,0.00000,0.00000,8.94653,0.00005,306407870.25138,0.00000,0.00000,727.26332,0.00425,
233000.00000  3.14063e20  968403.95511,0.00000,0.00000,8.99910,0.00005,305678470.16125,0.00000,0.00000,731.53686,0.00427,
234000.00000  3.15587e20  977429.47196,0.00000,0.00000,9.05193,0.00005,304944786.15464,0.00000,0.00000,735.83115,0.00429,
235000.00000  3.17131e20  986507.94479,0.00000,0.00000,9.10502,0.00005,304206797.35793,0.00000,0.00000,740.14644,0.00432,
236000.00000  3.18696e20  995639.63378,0.00000,0.00000,9.15836,0.00005,303464482.62069,0.00000,0.00000,744.48303,0.00434,
237000.00000  3.20281e20  1004824.80259,0.00000,0.00000,9.21198,0.00005,302717820.51080,0.00000,0.00000,748.84119,0.00436,
238000.00000  3.21888e20  1014063.71839,0.00000,0.00000,9.26586,0.00005,301966789.30948,0.00000,0.00000,753.22121,0.00438,
239000.00000  3.23516e20  1023356.65194,0.00000,0.00000,9.32001,0.00005,301211367.00623,0.00000,0.00000,757.62339,0.00440,
240000.00000  3.25167e20  1032703.87768,0.00000,0.00000,9.37444,0.00005,300451531.29356,0.00000,0.00000,762.04803,0.00442,
241000.00000  3.26839e20  1042105.67372,0.00000,0.00000,9.42915,0.00005,299687259.56170,0.00000,0.00000,766.49543,0.00445,
242000.00000  3.28535e20  1051562.32200,0.00000,0.00000,9.48415,0.00005,298918528.89309,0.00000,0.00000,770.96591,0.00447,
243000.00000  3.30254e20  1061074.10830,0.00000,0.00000,9.53943,0.00006,298145316.05681,0.00000,0.00000,775.45977,0.00449,
244000.00000  3.31996e20  1070641.32232,0.00000,0.00000,9.59500,0.00006,297367597.50282,0.00000,0.00000,779.97734,0.00452,
245000.00000  3.33763e20  1080264.25775,0.00000,0.00000,9.65087,0.00006,296585349.35608,0.00000,0.00000,784.51895,0.00454,
246000.00000  3.35554e20  1089943.21239,0.00000,0.00000,9.70704,0.00006,295798547.41050,0.00000,0.00000,789.08494,0.00457,
247000.00000  3.37370e20  1099678.48814,0.00000,0.00000,9.76351,0.00006,295007167.12281,0.00000,0.00000,793.67564,0.00459,
248000.00000  3.39212e20  1109470.39116,0.00000,0.00000,9.82029,0.00006,294211183.60615,0.00000,0.00000,798.29140,0.00462,
249000.00000  3.41080e20  1119319.23190,0.00000,0.00000,9.87739,0.00006,293410571.62366,0.00000,0.00000,802.93257,0.00464,
250000.00000  3.42974e20  1129225.32521,0.00000,0.00000,9.93480,0.00006,292605305.58174,0.00000,0.00000,807.59952,0.00467,
251000.00000  3.44895e20  1139188.99040,0.00000,0.00000,9.99253,0.00006,291795359.52326,0.00000,0.00000,812.29260,0.00469,
252000.00000  3.46844e20  1149210.55134,0.00000,0.00000,10.05059,0.00006,290980707.12053,0.00000,0.00000,817.01220,0.00472,
253000.00000  3.48820e20  1159290.33656,0.00000,0.00000,10.10898,0.00006,290161321.66814,0.00000,0.00000,821.75870,0.00475,
254000.00000  3.50825e20  1169428.67931,0.00000,0.00000,10.16771,0.00006,289337176.07556,0.00000,0.00000,826.53248,0.00477,
255000.00000  3.52860e20  1179625.91769,0.00000,0.00000,10.22677,0.00006,288508242.85956,0.00000,0.00000,831.33395,0.00480,
256000.00000  3.54924e20  1189882.39470,0.00000,0.00000,10.28618,0.00006,287674494.13645,0.00000,0.00000,836.16350,0.00483,
257000.00000  3.57018e20  1200198.45838,0.00000,0.00000,10.34594,0.00006,286835901.61413,0.00000,0.00000,841.02155,0.00486,
258000.00000  3.59143e20  1210574.46191,0.00000,0.00000,10.40606,0.00006,285992436.58386,0.00000,0.00000,845.90851,0.00489,
259000.00000  3.61300e20  1221010.76367,0.00000,0.00000,10.46654,0.00006,285144069.91186,0.00000,0.00000,850.82483,0.00492,
260000.00000  3.63489e20  1231507.72740,0.00000,0.00000,10.52739,0.00006,284290772.03070,0.00000,0.00000,855.77093,0.00495,
261000.00000  3.65711e20  1242065.72225,0.00000,0.00000,10.58860,0.00006,283432512.93038,0.00000,0.00000,860.74727,0.00498,
262000.00000  3.67966e20  1252685.12297,0.00000,0.00000,10.65020,0.00006,282569262.14926,0.00000,0.00000,865.75429,0.00501,
263000.00000  3.70256e20  1263366.30996,0.00000,0.00000,10.71218,0.00006,281700988.76469,0.00000,0.00000,870.79248,0.00504,
264000.00000  3.72581e20  1274109.66939,0.00000,0.00000,10.77454,0.00006,280827661.38334,0.00000,0.00000,875.86229,0.00507,
265000.00000  3.74941e20  1284915.59338,0.00000,0.00000,10.83731,0.00006,279949248.13135,0.00000,0.00000,880.96422,0.00510,
266000.00000  3.77337e20  1295784.48005,0.00000,0.00000,10.90047,0.00006,279065716.64417,0.00000,0.00000,886.09876,0.00513,
267000.00000  3.79771e20  1306716.73372,0.00000,0.00000,10.96404,0.00006,278177034.05603,0.00000,0.00000,891.26642,0.00517,
268000.00000  3.82243e20  1317712.76497,0.00000,0.00000,11.02802,0.00006,277283166.98926,0.00000,0.00000,896.46772,0.00520,
269000.00000  3.84754e20  1328772.99086,0.00000,0.00000,11.09243,0.00006,276384081.54318,0.00000,0.00000,901.70318,0.00524,
270000.00000  3.87305e20  1339897.83498,0.00000,0.00000,11.15726,0.00006,275479743.28273,0.00000,0.00000,906.97334,0.00527,
271000.00000  3.89896e20  1351087.72765,0.00000,0.00000,11.22253,0.00007,274570117.22675,0.00000,0.00000,912.27877,0.00531,
272000.00000  3.92528e20  1362343.10608,0.00000,0.00000,11.28823,0.00007,273655167.83592,0.00000,0.00000,917.62001,0.00534,
273000.00000  3.95203e20  1373664.41447,0.00000,0.00000,11.35439,0.00007,272734859.00035,0.00000,0.00000,922.99766,0.00538,
274000.00000  3.97921e20  1385052.10421,0.00000,0.00000,11.42099,0.00007,271809154.02680,0.00000,0.00000,928.41229,0.00541,
275000.00000  4.00684e20  1396506.63403,0.00000,0.00000,11.48807,0.00007,270878015.62552,0.00000,0.00000,933.86451,0.00545,
276000.00000  4.03492e20  1408028.47015,0.00000,0.00000,11.55561,0.00007,269941405.89669,0.00000,0.00000,939.35494,0.00549,
277000.00000  4.06346e20  1419618.08648,0.00000,0.00000,11.62363,0.00007,268999286.31643,0.00000,0.00000,944.88422,0.00553,
278000.00000  4.09248e20  1431275.96478,0.00000,0.00000,11.69213,0.00007,268051617.72246,0.00000,0.00000,950.45297,0.00557,
279000.00000  4.12198e20  1443002.59485,0.00000,0.00000,11.76113,0.00007,267098360.29920,0.00000,0.00000,956.06187,0.00561,
280000.00000  4.15198e20  1454798.47471,0.00000,0.00000,11.83063,0.00007,266139473.56251,0.00000,0.00000,961.71160,0.00565,
281000.00000  4.18249e20  1466664.11079,0.00000,0.00000,11.90064,0.00007,265174916.34392,0.00000,0.00000,967.40284,0.00569,
282000.00000  4.21352e20  1478600.01817,0.00000,0.00000,11.97117,0.00007,264204646.77435,0.00000,0.00000,973.13630,0.00573,
283000.00000  4.24509e20  1490606.72072,0.00000,0.00000,12.04223,0.00007,263228622.26733,0.00000,0.00000,978.91271,0.00578,
284000.00000  4.27720e20  1502684.75136,0.00000,0.00000,12.11383,0.00007,262246799.50171,0.00000,0.00000,984.73282,0.00582,
285000.00000  4.30986e20  1514834.65227,0.00000,0.00000,12.18597,0.00007,261259134.40376,0.00000,0.00000,990.59738,0.00586,
286000.00000  4.34311e20  1527056.97512,0.00000,0.00000,12.25867,0.00007,260265582.12871,0.00000,0.00000,996.50717,0.00591,
287000.00000  4.37694e20  1539352.28129,0.00000,0.00000,12.33194,0.00007,259266097.04176,0.00000,0.00000,1002.46300,0.00596,
288000.00000  4.41137e20  1551721.14212,0.00000,0.00000,12.40578,0.00007,258260632.69835,0.00000,0.00000,1008.46569,0.00600,
289000.00000  4.44642e20  1564164.13916,0.00000,0.00000,12.48021,0.00007,257249141.82384,0.00000,0.00000,1014.51606,0.00605,
290000.00000  4.48211e20  1576681.86446,0.00000,0.00000,12.55524,0.00008,256231576.29255,0.00000,0.00000,1020.61500,0.00610,
291000.00000  4.51844e20  1589274.92075,0.00000,0.00000,12.63087,0.00008,255207887.10600,0.00000,0.00000,1026.76337,0.00615,
292000.00000  4.55544e20  1601943.92183,0.00000,0.00000,12.70713,0.00008,254178024.37050,0.00000,0.00000,1032.96210,0.00620,
293000.00000  4.59312e20  1614689.49276,0.00000,0.00000,12.78401,0.00008,253141937.27393,0.00000,0.00000,1039.21210,0.00625,
294000.00000  4.63151e20  1627512.27020,0.00000,0.00000,12.86154,0.00008,252099574.06172,0.00000,0.00000,1045.51433,0.00630,
295000.00000  4.67062e20  1640412.90273,0.00000,0.00000,12.93972,0.00008,251050882.01204,0.00000,0.00000,1051.86977,0.00636,
296000.00000  4.71046e20  1653392.05113,0.00000,0.00000,13.01857,0.00008,249995807.41005,0.00000,0.00000,1058.27943,0.00641,
297000.00000  4.75106e20  1666450.38871,0.00000,0.00000,13.09810,0.00008,248934295.52134,0.00000,0.00000,1064.74434,0.00646,
298000.00000  4.79245e20  1679588.60168,0.00000,0.00000,13.17832,0.00008,247866290.56429,0.00000,0.00000,1071.26557,0.00652,
299000.00000  4.83463e20  1692807.38948,0.00000,0.00000,13.25925,0.00008,246791735.68159,0.00000,0.00000,1077.84420,0.00658,
300000.00000  4.87764e20  1706107.46515,0.00000,0.00000,13.34090,0.00008,245710572.91063,0.00000,0.00000,1084.48135,0.00664,
301000.00000  4.92150e20  1719489.55569,0.00000,0.00000,13.42328,0.00008,244622743.15284,0.00000,0.00000,1091.17817,0.00670,
302000.00000  4.96622e20  1732954.40248,0.00000,0.00000,13.50641,0.00008,243528186.14189,0.00000,0.00000,1097.93585,0.00676,
303000.00000  5.01184e20  1746502.76167,0.00000,0.00000,13.59031,0.00008,242426840.41073,0.00000,0.00000,1104.75561,0.00682,
304000.00000  5.05838e20  1760135.40459,0.00000,0.00000,13.67498,0.00008,241318643.25740,0.00000,0.00000,1111.63870,0.00688,
305000.00000  5.10587e20  1773853.11821,0.00000,0.00000,13.76045,0.00009,240203530.70953,0.00000,0.00000,1118.58640,0.00695,
306000.00000  5.15433e20  1787656.70557,0.00000,0.00000,13.84673,0.00009,239081437.48746,0.00000,0.00000,1125.60004,0.00701,
307000.00000  5.20379e20  1801546.98627,0.00000,0.00000,13.93383,0.00009,237952296.96605,0.00000,0.00000,1132.68100,0.00708,
308000.00000  5.25429e20  1815524.79695,0.00000,0.00000,14.02179,0.00009,236816041.13486,0.00000,0.00000,1139.83066,0.00715,
309000.00000  5.30585e20  1829590.99181,0.00000,0.00000,14.11060,0.00009,235672600.55690,0.00000,0.00000,1147.05049,0.00722,
310000.00000  5.35851e20  1843746.44310,0.00000,0.00000,14.20030,0.00009,234521904.32566,0.00000,0.00000,1154.34197,0.00729,
311000.00000  5.41229e20  1857992.04173,0.00000,0.00000,14.29090,0.00009,233363880.02050,0.00000,0.00000,1161.70664,0.00736,
312000.00000  5.46725e20  1872328.69778,0.00000,0.00000,14.38241,0.00009,232198453.66019,0.00000,0.00000,1169.14608,0.00744,
313000.00000  5.52340e20  1886757.34113,0.00000,0.00000,14.47487,0.00009,231025549.65457,0.00000,0.00000,1176.66193,0.00752,
314000.00000  5.58079e20  1901278.92207,0.00000,0.00000,14.56829,0.00009,229845090.75428,0.00000,0.00000,1184.25587,0.00759,
315000.00000  5.63945e20  1915894.41197,0.00000,0.00000,14.66269,0.00009,228656997.99830,0.00000,0.00000,1191.92964,0.00767,
316000.00000  5.69944e20  1930604.80389,0.00000,0.00000,14.75809,0.00010,227461190.65943,0.00000,0.00000,1199.68504,0.00776,
317000.00000  5.76079e20  1945411.11334,0.00000,0.00000,14.85452,0.00010,226257586.18737,0.00000,0.00000,1207.52391,0.00784,
318000.00000  5.82354e20  1960314.37898,0.00000,0.00000,14.95201,0.00010,225046100.14939,0.00000,0.00000,1215.44817,0.00792,
319000.00000  5.88774e20  1975315.66339,0.00000,0.00000,15.05056,0.00010,223826646.16847,0.00000,0.00000,1223.45979,0.00801,
320000.00000  5.95345e20  1990416.05386,0.00000,0.00000,15.15022,0.00010,222599135.85873,0.00000,0.00000,1231.56083,0.00810,
321000.00000  6.02070e20  2005616.66322,0.00000,0.00000,15.25100,0.00010,221363478.75801,0.00000,0.00000,1239.75338,0.00819,
322000.00000  6.08957e20  2020918.63072,0.00000,0.00000,15.35293,0.00010,220119582.25749,0.00000,0.00000,1248.03963,0.00829,
323000.00000  6.16008e20  2036323.12290,0.00000,0.00000,15.45605,0.00010,218867351.52811,0.00000,0.00000,1256.42183,0.00838,
324000.00000  6.23232e20  2051831.33458,0.00000,0.00000,15.56037,0.00010,217606689.44365,0.00000,0.00000,1264.90234,0.00848,
325000.00000  6.30634e20  2067444.48982,0.00000,0.00000,15.66594,0.00011,216337496.50035,0.00000,0.00000,1273.48355,0.00858,
326000.00000  6.38219e20  2083163.84296,0.00000,0.00000,15.77277,0.00011,215059670.73267,0.00000,0.00000,1282.16798,0.00868,
327000.00000  6.45995e20  2098990.67972,0.00000,0.00000,15.88090,0.00011,213773107.62528,0.00000,0.00000,1290.95823,0.00879,
328000.00000  6.53969e20  2114926.31829,0.00000,0.00000,15.99037,0.00011,212477700.02068,0.00000,0.00000,1299.85698,0.00890,
329000.00000  6.62148e20  2130972.11060,0.00000,0.00000,16.10121,0.00011,211173338.02259,0.00000,0.00000,1308.86702,0.00901,
330000.00000  6.70539e20  2147129.44348,0.00000,0.00000,16.21345,0.00011,209859908.89447,0.00000,0.00000,1317.99124,0.00912,
331000.00000  6.79151e20  2163399.74002,0.00000,0.00000,16.32714,0.00011,208537296.95322,0.00000,0.00000,1327.23264,0.00924,
332000.00000  6.87992e20  2179784.46095,0.00000,0.00000,16.44230,0.00012,207205383.45752,0.00000,0.00000,1336.59435,0.00936,
333000.00000  6.97070e20  2196285.10603,0.00000,0.00000,16.55899,0.00012,205864046.49058,0.00000,0.00000,1346.07959,0.00949,
334000.00000  7.06396e20  2212903.21562,0.00000,0.00000,16.67723,0.00012,204513160.83696,0.00000,0.00000,1355.69172,0.00961,
335000.00000  7.15978e20  2229640.37224,0.00000,0.00000,16.79708,0.00012,203152597.85302,0.00000,0.00000,1365.43425,0.00974,
336000.00000  7.25828e20  2246498.20228,0.00000,0.00000,16.91858,0.00012,201782225.33069,0.00000,0.00000,1375.31080,0.00988,
337000.00000  7.35955e20  2263478.37773,0.00000,0.00000,17.04177,0.00012,200401907.35403,0.00000,0.00000,1385.32516,0.01001,
338000.00000  7.46372e20  2280582.61804,0.00000,0.00000,17.16671,0.00012,199011504.14810,0.00000,0.00000,1395.48126,0.01016,
339000.00000  7.57090e20  2297812.69210,0.00000,0.00000,17.29344,0.00013,197610871.91978,0.00000,0.00000,1405.78320,0.01030,
340000.00000  7.68122e20  2315170.42031,0.00000,0.00000,17.42202,0.00013,196199862.68978,0.00000,0.00000,1416.23526,0.01045,
341000.00000  7.79481e20  2332657.67673,0.00000,0.00000,17.55250,0.00013,194778324.11542,0.00000,0.00000,1426.84189,0.01061,
342000.00000  7.91182e20  2350276.39140,0.00000,0.00000,17.68493,0.00013,193346099.30339,0.00000,0.00000,1437.60774,0.01077,
343000.00000  8.03239e20  2368028.55278,0.00000,0.00000,17.81939,0.00013,191903026.61197,0.00000,0.00000,1448.53765,0.01093,
344000.00000  8.15669e20  2385916.21032,0.00000,0.00000,17.95593,0.00014,190448939.44176,0.00000,0.00000,1459.63669,0.01110,
345000.00000  8.28487e20  2403941.47717,0.00000,0.00000,18.09461,0.00014,188983666.01422,0.00000,0.00000,1470.91016,0.01127,
346000.00000  8.41713e20  2422106.53310,0.00000,0.00000,18.23550,0.00014,187507029.13709,0.00000,0.00000,1482.36359,0.01145,
347000.00000  8.55363e20  2440413.62750,0.00000,0.00000,18.37868,0.00014,186018845.95574,0.00000,0.00000,1494.00277,0.01164,
348000.00000  8.69460e20  2458865.08271,0.00000,0.00000,18.52423,0.00015,184518927.68938,0.00000,0.00000,1505.83376,0.01183,
349000.00000  8.84022e20  2477463.29737,0.00000,0.00000,18.67220,0.00015,183007079.35091,0.00000,0.00000,1517.86292,0.01203,
350000.00000  8.99075e20  2496210.75016,0.00000,0.00000,18.82270,0.00015,181483099.44929,0.00000,0.00000,1530.09689,0.01223,
351000.00000  9.14640e20  2515110.00366,0.00000,0.00000,18.97581,0.00015,179946779.67292,0.00000,0.00000,1542.54266,0.01245,
352000.00000  9.30744e20  2534163.70847,0.00000,0.00000,19.13160,0.00016,178397904.55260,0.00000,0.00000,1555.20758,0.01266,
353000.00000  9.47415e20  2553374.60771,0.00000,0.00000,19.29019,0.00016,176836251.10238,0.00000,0.00000,1568.09932,0.01289,
354000.00000  9.64680e20  2572745.54165,0.00000,0.00000,19.45167,0.00016,175261588.43648,0.00000,0.00000,1581.22601,0.01313,
355000.00000  9.82571e20  2592279.45276,0.00000,0.00000,19.61615,0.00016,173673677.36031,0.00000,0.00000,1594.59614,0.01337,
356000.00000  10.01122e20  2611979.39113,0.00000,0.00000,19.78373,0.00017,172072269.93339,0.00000,0.00000,1608.21871,0.01362,
357000.00000  10.20368e20  2631848.52016,0.00000,0.00000,19.95453,0.00017,170457109.00174,0.00000,0.00000,1622.10315,0.01388,
358000.00000  10.40347e20  2651890.12279,0.00000,0.00000,20.12868,0.00017,168827927.69703,0.00000,0.00000,1636.25945,0.01416,
359000.00000  10.61099e20  2672107.60803,0.00000,0.00000,20.30629,0.00018,167184448.89962,0.00000,0.00000,1650.69814,0.01444,
360000.00000  10.82669e20  2692504.51811,0.00000,0.00000,20.48753,0.00018,165526384.66212,0.00000,0.00000,1665.43034,0.01473,
361000.00000  11.05104e20  2713084.53607,0.00000,0.00000,20.67251,0.00018,163853435.58993,0.00000,0.00000,1680.46781,0.01504,
362000.00000  11.28455e20  2733851.49399,0.00000,0.00000,20.86141,0.00019,162165290.17457,0.00000,0.00000,1695.82302,0.01536,
363000.00000  11.52776e20  2754809.38177,0.00000,0.00000,21.05437,0.00019,160461624.07554,0.00000,0.00000,1711.50918,0.01569,
364000.00000  11.78126e20  2775962.35673,0.00000,0.00000,21.25158,0.00020,158742099.34543,0.00000,0.00000,1727.54028,0.01603,
365000.00000  12.04570e20  2797314.75386,0.00000,0.00000,21.45321,0.00020,157006363.59285,0.00000,0.00000,1743.93122,0.01639,
366000.00000  12.32177e20  2818871.09698,0.00000,0.00000,21.65947,0.00021,155254049.07686,0.00000,0.00000,1760.69781,0.01677,
367000.00000  12.61021e20  2840636.11079,0.00000,0.00000,21.87056,0.00021,153484771.72575,0.00000,0.00000,1777.85689,0.01716,
368000.00000  12.91184e20  2862614.73401,0.00000,0.00000,22.08669,0.00022,151698130.07243,0.00000,0.00000,1795.42641,0.01757,
369000.00000  13.22755e20  2884812.13356,0.00000,0.00000,22.30811,0.00022,149893704.09729,0.00000,0.00000,1813.42554,0.01800,
370000.00000  13.55831e20  2907233.72010,0.00000,0.00000,22.53506,0.00023,148071053.96854,0.00000,0.00000,1831.87472,0.01845,
371000.00000  13.90516e20  2929885.16489,0.00000,0.00000,22.76783,0.00023,146229718.66864,0.00000,0.00000,1850.79588,0.01892,
372000.00000  14.26926e20  2952772.41829,0.00000,0.00000,23.00668,0.00024,144369214.49363,0.00000,0.00000,1870.21247,0.01942,
373000.00000  14.65186e20  2975901.72994,0.00000,0.00000,23.25194,0.00025,142489033.41084,0.00000,0.00000,1890.14969,0.01994,
374000.00000  15.05437e20  2999279.67090,0.00000,0.00000,23.50394,0.00025,140588641.25787,0.00000,0.00000,1910.63461,0.02048,
375000.00000  15.47829e20  3022913.15804,0.00000,0.00000,23.76303,0.00026,138667475.76364,0.00000,0.00000,1931.69638,0.02106,
376000.00000  15.92531e20  3046809.48080,0.00000,0.00000,24.02961,0.00027,136724944.36927,0.00000,0.00000,1953.36641,0.02167,
377000.00000  16.39728e20  3070976.33080,0.00000,0.00000,24.30409,0.00027,134760421.82330,0.00000,0.00000,1975.67868,0.02231,
378000.00000  16.89627e20  3095421.83456,0.00000,0.00000,24.58692,0.00028,132773247.52160,0.00000,0.00000,1998.66992,0.02299,
379000.00000  17.42454e20  3120154.58976,0.00000,0.00000,24.87859,0.00029,130762722.55787,0.00000,0.00000,2022.38000,0.02371,
380000.00000  17.98463e20  3145183.70562,0.00000,0.00000,25.17964,0.00030,128728106.44479,0.00000,0.00000,2046.85222,0.02447,
381000.00000  18.57939e20  3170518.84782,0.00000,0.00000,25.49064,0.00031,126668613.45934,0.00000,0.00000,2072.13375,0.02528,
382000.00000  19.21198e20  3196170.28877,0.00000,0.00000,25.81224,0.00032,124583408.55773,0.00000,0.00000,2098.27606,0.02614,
383000.00000  19.88596e20  3222148.96393,0.00000,0.00000,26.14511,0.00033,122471602.79574,0.00000,0.00000,2125.33547,0.02706,
384000.00000  20.60534e20  3248466.53521,0.00000,0.00000,26.49003,0.00034,120332248.17849,0.00000,0.00000,2153.37377,0.02804,
385000.00000  21.37466e20  3275135.46240,0.00000,0.00000,26.84782,0.00036,118164331.84944,0.00000,0.00000,2182.45889,0.02909,
386000.00000  22.19905e20  3302169.08414,0.00000,0.00000,27.21942,0.00037,115966769.51099,0.00000,0.00000,2212.66578,0.03021,
387000.00000  23.08435e20  3329581.70988,0.00000,0.00000,27.60583,0.00039,113738397.94740,0.00000,0.00000,2244.07734,0.03141,
388000.00000  24.03727e20  3357388.72486,0.00000,0.00000,28.00820,0.00040,111477966.49430,0.00000,0.00000,2276.78556,0.03271,
389000.00000  25.06548e20  3385606.71029,0.00000,0.00000,28.42777,0.00042,109184127.26569,0.00000,0.00000,2310.89289,0.03411,
390000.00000  26.17782e20  3414253.58169,0.00000,0.00000,28.86597,0.00044,106855423.90758,0.00000,0.00000,2346.51382,0.03562,
391000.00000  27.38456e20  3443348.74892,0.00000,0.00000,29.32437,0.00046,104490278.59480,0.00000,0.00000,2383.77680,0.03726,
392000.00000  28.69766e20  3472913.30200,0.00000,0.00000,29.80474,0.00048,102086976.92006,0.00000,0.00000,2422.82655,0.03905,
393000.00000  30.13110e20  3502970.22832,0.00000,0.00000,30.30911,0.00050,99643650.23803,0.00000,0.00000,2463.82682,0.04100,
394000.00000  31.70139e20  3533544.66795,0.00000,0.00000,30.83977,0.00053,97158254.91482,0.00000,0.00000,2506.96383,0.04314,
395000.00000  33.42810e20  3564664.21546,0.00000,0.00000,31.39933,0.00056,94628547.78652,0.00000,0.00000,2552.45043,0.04549,
396000.00000  35.33461e20  3596359.27951,0.00000,0.00000,31.99080,0.00059,92052056.93600,0.00000,0.00000,2600.53127,0.04808,
397000.00000  37.44907e20  3628663.51400,0.00000,0.00000,32.61767,0.00063,89426046.63694,0.00000,0.00000,2651.48932,0.05096,
398000.00000  39.80564e20  3661614.33965,0.00000,0.00000,33.28398,0.00067,86747474.96173,0.00000,0.00000,2705.65403,0.05416,
399000.00000  42.44616e20  3695253.58011,0.00000,0.00000,33.99450,0.00071,84012942.06606,0.00000,0.00000,2763.41177,0.05776,
400000.00000  45.42242e20  3729628.24561,0.00000,0.00000,34.75483,0.00076,81218626.48968,0.00000,0.00000,2825.21939,0.06181,
401000.00000  48.79919e20  3764791.50844,0.00000,0.00000,35.57169,0.00082,78360205.85923,0.00000,0.00000,2891.62187,0.06640,
402000.00000  52.65849e20  3800803.93162,0.00000,0.00000,36.45315,0.00088,75432757.00747,0.00000,0.00000,2963.27583,0.07165,
403000.00000  57.10565e20  3837735.03697,0.00000,0.00000,37.40906,0.00096,72430628.50899,0.00000,0.00000,3040.98117,0.07771,
404000.00000  62.27797e20  3875665.33566,0.00000,0.00000,38.45154,0.00104,69347275.61221,0.00000,0.00000,3125.72463,0.08474,
405000.00000  68.35757e20  3914689.00180,0.00000,0.00000,39.59579,0.00114,66175042.90755,0.00000,0.00000,3218.74078,0.09302,
406000.00000  75.59090e20  3954917.45929,0.00000,0.00000,40.86112,0.00127,62904872.74698,0.00000,0.00000,3321.59954,0.10286,
407000.00000  84.31905e20  3996484.29939,0.00000,0.00000,42.27256,0.00141,59525905.50334,0.00000,0.00000,3436.33495,0.11474,
